,id,entity_id,timestamp,provider,code,name,level,open,close,high,low,volume,turnover,change_pct,turnover_rate
27813,stock_sz_300750_2022-04-11,stock_sz_300750,2022-04-11,joinquant,300750,宁德时代,1d,477.12,460.78,479.86,453.86,20657928.0,9541686135.0,,
27814,stock_sh_600157_2022-04-11,stock_sh_600157,2022-04-11,joinquant,600157,永泰能源,1d,84.14,81.59,84.14,81.08,6446749.0,531399228.0,,
27815,stock_sh_600188_2022-04-11,stock_sh_600188,2022-04-11,joinquant,600188,兖矿能源,1d,133.56,133.39,139.05,131.26,9020469.0,1221202012.0,,
27816,stock_sh_601088_2022-04-11,stock_sh_601088,2022-04-11,joinquant,601088,中国神华,1d,60.45,62.75,63.75,60.31,29184239.0,1825376314.0,,
27817,stock_sh_601225_2022-04-11,stock_sh_601225,2022-04-11,joinquant,601225,陕西煤业,1d,21.63,22.02,22.47,21.32,67840512.0,1505603198.0,,
27818,stock_sh_603799_2022-04-11,stock_sh_603799,2022-04-11,joinquant,603799,华友钴业,1d,167.76,156.2,168.52,155.2,20479458.0,3243662914.0,,
27819,stock_sz_000723_2022-04-12,stock_sz_000723,2022-04-12,joinquant,000723,美锦能源,1d,82.04,84.85,85.26,81.9,12484912.0,1043045847.0,,
27820,stock_sz_000983_2022-04-12,stock_sz_000983,2022-04-12,joinquant,000983,山西焦煤,1d,102.58,105.74,106.27,98.55,12742412.0,1317132506.0,,
27821,stock_sz_002460_2022-04-12,stock_sz_002460,2022-04-12,joinquant,002460,赣锋锂业,1d,1079.01,1095.62,1097.45,1076.22,1878534.0,2042437270.0,,
27822,stock_sz_300750_2022-04-12,stock_sz_300750,2022-04-12,joinquant,300750,宁德时代,1d,462.56,473.83,474.62,462.29,12449821.0,5825410117.0,,
27823,stock_sh_600157_2022-04-12,stock_sh_600157,2022-04-12,joinquant,600157,永泰能源,1d,81.59,83.12,83.63,81.08,5148207.0,423796251.0,,
27824,stock_sh_600188_2022-04-12,stock_sh_600188,2022-04-12,joinquant,600188,兖矿能源,1d,133.14,128.43,135.15,126.66,8951301.0,1167846691.0,,
27825,stock_sh_601088_2022-04-12,stock_sh_601088,2022-04-12,joinquant,601088,中国神华,1d,63.35,62.05,64.4,61.35,23146878.0,1450593257.0,,
27826,stock_sh_601225_2022-04-12,stock_sh_601225,2022-04-12,joinquant,601225,陕西煤业,1d,22.4,22.16,22.84,21.63,64800700.0,1448421719.0,,
27827,stock_sh_603799_2022-04-12,stock_sh_603799,2022-04-12,joinquant,603799,华友钴业,1d,154.63,153.98,157.44,149.78,16506159.0,2516458377.0,,
27828,stock_sz_000723_2022-04-13,stock_sz_000723,2022-04-13,joinquant,000723,美锦能源,1d,83.61,84.44,86.42,82.66,11609250.0,984652626.0,,
27829,stock_sz_000983_2022-04-13,stock_sz_000983,2022-04-13,joinquant,000983,山西焦煤,1d,105.3,112.15,114.08,103.55,15055325.0,1646651556.0,,
27830,stock_sz_002460_2022-04-13,stock_sz_002460,2022-04-13,joinquant,002460,赣锋锂业,1d,1085.73,1119.06,1149.8,1085.15,2732292.0,3066615926.0,,
27831,stock_sz_300750_2022-04-13,stock_sz_300750,2022-04-13,joinquant,300750,宁德时代,1d,467.7,467.81,483.67,463.8,9486258.0,4479994702.0,,
27832,stock_sh_600157_2022-04-13,stock_sh_600157,2022-04-13,joinquant,600157,永泰能源,1d,82.61,83.63,84.65,82.1,5372601.0,448473296.0,,
27833,stock_sh_600188_2022-04-13,stock_sh_600188,2022-04-13,joinquant,600188,兖矿能源,1d,128.68,134.45,136.57,128.18,11512057.0,1535102679.0,,
27834,stock_sh_601088_2022-04-13,stock_sh_601088,2022-04-13,joinquant,601088,中国神华,1d,62.07,64.14,64.16,62.07,20136590.0,1277764937.0,,
27835,stock_sh_601225_2022-04-13,stock_sh_601225,2022-04-13,joinquant,601225,陕西煤业,1d,21.93,22.77,23.24,21.86,55590576.0,1267493851.0,,
27836,stock_sh_603799_2022-04-13,stock_sh_603799,2022-04-13,joinquant,603799,华友钴业,1d,152.87,153.72,157.89,150.2,11200623.0,1737209027.0,,
27837,stock_sz_000723_2022-04-14,stock_sz_000723,2022-04-14,joinquant,000723,美锦能源,1d,84.57,86.76,87.31,84.44,13776996.0,1183701610.0,,
27838,stock_sz_000983_2022-04-14,stock_sz_000983,2022-04-14,joinquant,000983,山西焦煤,1d,111.44,120.04,122.68,109.87,13571215.0,1596462723.0,,
27839,stock_sz_002460_2022-04-14,stock_sz_002460,2022-04-14,joinquant,002460,赣锋锂业,1d,1130.59,1125.79,1152.78,1121.94,1429464.0,1620310078.0,,
27840,stock_sz_300750_2022-04-14,stock_sz_300750,2022-04-14,joinquant,300750,宁德时代,1d,476.85,461.59,477.85,455.76,13699135.0,6360122750.0,,
27841,stock_sh_600157_2022-04-14,stock_sh_600157,2022-04-14,joinquant,600157,永泰能源,1d,83.63,85.67,86.18,83.12,7274897.0,616632024.0,,
27842,stock_sh_600188_2022-04-14,stock_sh_600188,2022-04-14,joinquant,600188,兖矿能源,1d,134.45,141.17,141.63,130.84,9766912.0,1344511549.0,,
27843,stock_sh_601088_2022-04-14,stock_sh_601088,2022-04-14,joinquant,601088,中国神华,1d,63.81,64.72,65.06,63.17,18603876.0,1196920747.0,,
27844,stock_sh_601225_2022-04-14,stock_sh_601225,2022-04-14,joinquant,601225,陕西煤业,1d,22.74,23.63,24.03,22.35,62014485.0,1453438520.0,,
27845,stock_sh_603799_2022-04-14,stock_sh_603799,2022-04-14,joinquant,603799,华友钴业,1d,155.55,153.52,156.09,151.48,10188994.0,1557630527.0,,
27846,stock_sz_000723_2022-04-15,stock_sz_000723,2022-04-15,joinquant,000723,美锦能源,1d,86.97,85.74,91.63,85.19,22614527.0,2005716047.0,,
27847,stock_sz_000983_2022-04-15,stock_sz_000983,2022-04-15,joinquant,000983,山西焦煤,1d,132.07,132.07,132.07,128.38,27477306.0,3614383336.0,,
27848,stock_sz_002460_2022-04-15,stock_sz_002460,2022-04-15,joinquant,002460,赣锋锂业,1d,1109.46,1099.85,1120.02,1083.52,1866021.0,2057758494.0,,
27849,stock_sz_300750_2022-04-15,stock_sz_300750,2022-04-15,joinquant,300750,宁德时代,1d,452.89,452.61,458.77,434.45,19911727.0,8854163487.0,,
27850,stock_sh_600157_2022-04-15,stock_sh_600157,2022-04-15,joinquant,600157,永泰能源,1d,85.16,86.18,88.73,85.16,12266917.0,1069594652.0,,
27851,stock_sh_600188_2022-04-15,stock_sh_600188,2022-04-15,joinquant,600188,兖矿能源,1d,144.18,131.26,144.64,129.07,15984137.0,2144523193.0,,
27852,stock_sh_601088_2022-04-15,stock_sh_601088,2022-04-15,joinquant,601088,中国神华,1d,64.96,62.21,66.12,61.69,26187213.0,1663234212.0,,
27853,stock_sh_601225_2022-04-15,stock_sh_601225,2022-04-15,joinquant,601225,陕西煤业,1d,23.63,22.6,24.63,22.28,74812554.0,1737316850.0,,
27854,stock_sh_603799_2022-04-15,stock_sh_603799,2022-04-15,joinquant,603799,华友钴业,1d,151.42,150.07,151.48,144.72,12713547.0,1880859106.0,,
27855,stock_sz_000723_2022-04-18,stock_sz_000723,2022-04-18,joinquant,000723,美锦能源,1d,85.46,83.89,85.46,81.49,11150341.0,929497075.0,,
27856,stock_sz_000983_2022-04-18,stock_sz_000983,2022-04-18,joinquant,000983,山西焦煤,1d,124.61,128.56,132.94,123.12,18634561.0,2416020919.0,,
27857,stock_sz_002460_2022-04-18,stock_sz_002460,2022-04-18,joinquant,002460,赣锋锂业,1d,1094.86,1107.34,1107.54,1041.06,2091973.0,2254994333.0,,
27858,stock_sz_300750_2022-04-18,stock_sz_300750,2022-04-18,joinquant,300750,宁德时代,1d,443.72,452.75,453.74,436.99,11911330.0,5318801159.0,,
27859,stock_sh_600157_2022-04-18,stock_sh_600157,2022-04-18,joinquant,600157,永泰能源,1d,84.65,83.63,84.65,83.12,7601781.0,638074199.0,,
27860,stock_sh_600188_2022-04-18,stock_sh_600188,2022-04-18,joinquant,600188,兖矿能源,1d,125.25,121.71,127.26,118.53,16227685.0,1993085789.0,,
27861,stock_sh_601088_2022-04-18,stock_sh_601088,2022-04-18,joinquant,601088,中国神华,1d,60.35,60.09,63.11,59.68,32559581.0,1981044692.0,,
27862,stock_sh_601225_2022-04-18,stock_sh_601225,2022-04-18,joinquant,601225,陕西煤业,1d,21.99,22.01,23.09,21.86,55003322.0,1221674737.0,,
27863,stock_sh_603799_2022-04-18,stock_sh_603799,2022-04-18,joinquant,603799,华友钴业,1d,148.61,148.89,151.28,145.0,10396852.0,1536738924.0,,
27864,stock_sz_000723_2022-04-19,stock_sz_000723,2022-04-19,joinquant,000723,美锦能源,1d,83.2,84.16,85.94,82.86,11917629.0,1004530531.0,,
27865,stock_sz_000983_2022-04-19,stock_sz_000983,2022-04-19,joinquant,000983,山西焦煤,1d,128.56,130.31,132.33,125.92,13627409.0,1766489834.0,,
27866,stock_sz_002460_2022-04-19,stock_sz_002460,2022-04-19,joinquant,002460,赣锋锂业,1d,1107.34,1096.49,1116.66,1091.01,1222058.0,1344400007.0,,
27867,stock_sz_300750_2022-04-19,stock_sz_300750,2022-04-19,joinquant,300750,宁德时代,1d,452.21,441.97,461.37,440.15,14326460.0,6429594317.0,,
27868,stock_sh_600157_2022-04-19,stock_sh_600157,2022-04-19,joinquant,600157,永泰能源,1d,83.63,84.14,84.65,83.12,6086656.0,510212890.0,,
27869,stock_sh_600188_2022-04-19,stock_sh_600188,2022-04-19,joinquant,600188,兖矿能源,1d,123.09,131.79,131.94,120.54,13205703.0,1676174075.0,,
27870,stock_sh_601088_2022-04-19,stock_sh_601088,2022-04-19,joinquant,601088,中国神华,1d,60.43,61.75,62.25,59.36,21339463.0,1308560773.0,,
27871,stock_sh_601225_2022-04-19,stock_sh_601225,2022-04-19,joinquant,601225,陕西煤业,1d,22.02,22.48,22.58,21.7,44111284.0,980781164.0,,
27872,stock_sh_603799_2022-04-19,stock_sh_603799,2022-04-19,joinquant,603799,华友钴业,1d,150.92,149.46,154.2,148.74,8800387.0,1328964278.0,,
27873,stock_sz_000723_2022-04-20,stock_sz_000723,2022-04-20,joinquant,000723,美锦能源,1d,83.07,80.67,83.55,80.26,13681354.0,1119990547.0,,
27874,stock_sz_000983_2022-04-20,stock_sz_000983,2022-04-20,joinquant,000983,山西焦煤,1d,125.49,121.98,127.85,121.27,13804911.0,1711388887.0,,
27875,stock_sz_002460_2022-04-20,stock_sz_002460,2022-04-20,joinquant,002460,赣锋锂业,1d,1109.46,1051.82,1113.78,1048.17,1711448.0,1832860109.0,,
27876,stock_sz_300750_2022-04-20,stock_sz_300750,2022-04-20,joinquant,300750,宁德时代,1d,440.72,408.58,444.72,407.36,31078843.0,12923538889.0,,
27877,stock_sh_600157_2022-04-20,stock_sh_600157,2022-04-20,joinquant,600157,永泰能源,1d,83.63,82.1,84.14,82.1,4873699.0,405532623.0,,
27878,stock_sh_600188_2022-04-20,stock_sh_600188,2022-04-20,joinquant,600188,兖矿能源,1d,129.25,121.89,130.56,121.71,9951203.0,1243638767.0,,
27879,stock_sh_601088_2022-04-20,stock_sh_601088,2022-04-20,joinquant,601088,中国神华,1d,61.15,59.26,61.31,58.86,21886135.0,1311460180.0,,
27880,stock_sh_601225_2022-04-20,stock_sh_601225,2022-04-20,joinquant,601225,陕西煤业,1d,22.16,21.43,22.51,21.36,55129508.0,1203257705.0,,
27881,stock_sh_603799_2022-04-20,stock_sh_603799,2022-04-20,joinquant,603799,华友钴业,1d,150.11,145.54,150.63,144.8,6684176.0,983471238.0,,
27882,stock_sz_000723_2022-04-21,stock_sz_000723,2022-04-21,joinquant,000723,美锦能源,1d,80.19,76.08,81.42,75.67,15165554.0,1177397794.0,,
27883,stock_sz_000983_2022-04-21,stock_sz_000983,2022-04-21,joinquant,000983,山西焦煤,1d,123.73,118.03,123.99,116.89,8314189.0,998708402.0,,
27884,stock_sz_002460_2022-04-21,stock_sz_002460,2022-04-21,joinquant,002460,赣锋锂业,1d,1037.41,999.38,1062.1,995.63,2391841.0,2439177550.0,,
27885,stock_sz_300750_2022-04-21,stock_sz_300750,2022-04-21,joinquant,300750,宁德时代,1d,413.48,410.7,419.12,400.45,21034827.0,8609961842.0,,
27886,stock_sh_600157_2022-04-21,stock_sh_600157,2022-04-21,joinquant,600157,永泰能源,1d,82.1,81.08,83.12,80.57,6174876.0,505597226.0,,
27887,stock_sh_600188_2022-04-21,stock_sh_600188,2022-04-21,joinquant,600188,兖矿能源,1d,124.29,122.31,126.91,120.33,7826984.0,966694419.0,,
27888,stock_sh_601088_2022-04-21,stock_sh_601088,2022-04-21,joinquant,601088,中国神华,1d,59.74,58.58,60.35,58.28,17594516.0,1041494495.0,,
27889,stock_sh_601225_2022-04-21,stock_sh_601225,2022-04-21,joinquant,601225,陕西煤业,1d,21.72,21.31,22.03,21.12,51024118.0,1097655675.0,,
27890,stock_sh_603799_2022-04-21,stock_sh_603799,2022-04-21,joinquant,603799,华友钴业,1d,144.67,138.89,146.81,138.15,11201960.0,1580314633.0,,
27891,stock_sz_000723_2022-04-22,stock_sz_000723,2022-04-22,joinquant,000723,美锦能源,1d,74.71,76.01,77.11,73.14,10581049.0,795531916.0,,
27892,stock_sz_000983_2022-04-22,stock_sz_000983,2022-04-22,joinquant,000983,山西焦煤,1d,116.71,121.36,123.29,116.1,8569194.0,1031132973.0,,
27893,stock_sz_002460_2022-04-22,stock_sz_002460,2022-04-22,joinquant,002460,赣锋锂业,1d,985.64,974.21,1000.91,966.43,2024974.0,1989524029.0,,
27894,stock_sz_300750_2022-04-22,stock_sz_300750,2022-04-22,joinquant,300750,宁德时代,1d,409.59,416.95,424.82,406.57,20058703.0,8387810458.0,,
27895,stock_sh_600157_2022-04-22,stock_sh_600157,2022-04-22,joinquant,600157,永泰能源,1d,80.57,80.57,81.08,79.04,5165221.0,413506870.0,,
27896,stock_sh_600188_2022-04-22,stock_sh_600188,2022-04-22,joinquant,600188,兖矿能源,1d,119.34,121.96,125.6,118.81,5464314.0,670645036.0,,
27897,stock_sh_601088_2022-04-22,stock_sh_601088,2022-04-22,joinquant,601088,中国神华,1d,57.7,59.52,60.53,57.5,16661796.0,990100756.0,,
27898,stock_sh_601225_2022-04-22,stock_sh_601225,2022-04-22,joinquant,601225,陕西煤业,1d,21.18,21.34,21.8,21.03,44790731.0,962343233.0,,
27899,stock_sh_603799_2022-04-22,stock_sh_603799,2022-04-22,joinquant,603799,华友钴业,1d,138.89,136.09,140.18,134.83,9442974.0,1289899249.0,,
27900,stock_sz_000723_2022-04-25,stock_sz_000723,2022-04-25,joinquant,000723,美锦能源,1d,74.03,68.82,74.1,68.75,14324960.0,1018627725.0,,
27901,stock_sz_000983_2022-04-25,stock_sz_000983,2022-04-25,joinquant,000983,山西焦煤,1d,116.27,113.9,120.22,109.69,13195528.0,1516084913.0,,
27902,stock_sz_002460_2022-04-25,stock_sz_002460,2022-04-25,joinquant,002460,赣锋锂业,1d,951.64,885.74,959.61,884.68,3201675.0,2944769349.0,,
27903,stock_sz_300750_2022-04-25,stock_sz_300750,2022-04-25,joinquant,300750,宁德时代,1d,399.35,391.62,407.68,391.52,21233993.0,8439172173.0,,
27904,stock_sh_600157_2022-04-25,stock_sh_600157,2022-04-25,joinquant,600157,永泰能源,1d,79.55,75.98,79.55,74.96,7695723.0,597795366.0,,
27905,stock_sh_600188_2022-04-25,stock_sh_600188,2022-04-25,joinquant,600188,兖矿能源,1d,118.88,115.7,119.98,112.09,10057936.0,1169728174.0,,
27906,stock_sh_601088_2022-04-25,stock_sh_601088,2022-04-25,joinquant,601088,中国神华,1d,58.2,57.54,59.36,56.32,24835071.0,1436600658.0,,
27907,stock_sh_601225_2022-04-25,stock_sh_601225,2022-04-25,joinquant,601225,陕西煤业,1d,21.04,20.47,21.12,20.0,59846327.0,1234147135.0,,
27908,stock_sh_603799_2022-04-25,stock_sh_603799,2022-04-25,joinquant,603799,华友钴业,1d,134.96,129.59,135.65,129.48,12323480.0,1637705111.0,,
27909,stock_sz_000723_2022-04-26,stock_sz_000723,2022-04-26,joinquant,000723,美锦能源,1d,68.48,66.22,69.71,65.74,13219082.0,897018710.0,,
27910,stock_sz_000983_2022-04-26,stock_sz_000983,2022-04-26,joinquant,000983,山西焦煤,1d,115.74,107.85,118.03,106.79,12081342.0,1342685709.0,,
27911,stock_sz_002460_2022-04-26,stock_sz_002460,2022-04-26,joinquant,002460,赣锋锂业,1d,893.43,886.03,910.43,878.63,2506722.0,2243640353.0,,
27912,stock_sz_300750_2022-04-26,stock_sz_300750,2022-04-26,joinquant,300750,宁德时代,1d,387.61,378.47,393.52,378.47,18438857.0,7103865395.0,,
27913,stock_sh_600157_2022-04-26,stock_sh_600157,2022-04-26,joinquant,600157,永泰能源,1d,75.98,75.47,77.0,74.96,5300392.0,402543530.0,,
27914,stock_sh_600188_2022-04-26,stock_sh_600188,2022-04-26,joinquant,600188,兖矿能源,1d,115.66,109.79,116.4,108.97,8260039.0,925854483.0,,
27915,stock_sh_601088_2022-04-26,stock_sh_601088,2022-04-26,joinquant,601088,中国神华,1d,57.74,57.08,58.12,55.57,18329960.0,1043327396.0,,
27916,stock_sh_601225_2022-04-26,stock_sh_601225,2022-04-26,joinquant,601225,陕西煤业,1d,20.86,19.69,20.86,19.44,76230532.0,1510596229.0,,
27917,stock_sh_603799_2022-04-26,stock_sh_603799,2022-04-26,joinquant,603799,华友钴业,1d,131.48,127.67,132.13,125.94,11559553.0,1492058784.0,,
27918,stock_sz_000723_2022-04-27,stock_sz_000723,2022-04-27,joinquant,000723,美锦能源,1d,65.67,70.4,70.53,64.58,14082046.0,957988427.0,,
27919,stock_sz_000983_2022-04-27,stock_sz_000983,2022-04-27,joinquant,000983,山西焦煤,1d,106.18,114.95,115.39,105.48,9067134.0,1015204109.0,,
27920,stock_sz_002460_2022-04-27,stock_sz_002460,2022-04-27,joinquant,002460,赣锋锂业,1d,883.72,974.59,974.59,863.55,3548470.0,3287920722.0,,
27921,stock_sz_300750_2022-04-27,stock_sz_300750,2022-04-27,joinquant,300750,宁德时代,1d,368.43,408.63,410.35,368.17,31490036.0,12266669602.0,,
27922,stock_sh_600157_2022-04-27,stock_sh_600157,2022-04-27,joinquant,600157,永泰能源,1d,74.45,77.0,77.0,73.43,6187252.0,464699297.0,,
27923,stock_sh_600188_2022-04-27,stock_sh_600188,2022-04-27,joinquant,600188,兖矿能源,1d,108.23,112.83,112.94,107.38,7812532.0,865344702.0,,
27924,stock_sh_601088_2022-04-27,stock_sh_601088,2022-04-27,joinquant,601088,中国神华,1d,56.78,58.08,58.54,56.2,20577474.0,1182707913.0,,
27925,stock_sh_601225_2022-04-27,stock_sh_601225,2022-04-27,joinquant,601225,陕西煤业,1d,19.7,20.45,20.5,19.49,48477662.0,972196026.0,,
27926,stock_sh_603799_2022-04-27,stock_sh_603799,2022-04-27,joinquant,603799,华友钴业,1d,127.13,140.42,140.42,125.94,18665480.0,2500216997.0,,
27927,stock_sz_000723_2022-04-28,stock_sz_000723,2022-04-28,joinquant,000723,美锦能源,1d,69.16,68.96,71.08,68.21,11811124.0,818076639.0,,
27928,stock_sz_000983_2022-04-28,stock_sz_000983,2022-04-28,joinquant,000983,山西焦煤,1d,116.8,124.52,125.49,115.92,11785634.0,1425664258.0,,
27929,stock_sz_002460_2022-04-28,stock_sz_002460,2022-04-28,joinquant,002460,赣锋锂业,1d,998.99,1016.76,1050.38,981.8,4901013.0,4979705117.0,,
27930,stock_sz_300750_2022-04-28,stock_sz_300750,2022-04-28,joinquant,300750,宁德时代,1d,401.53,389.01,404.06,383.48,25817401.0,10137614863.0,,
27931,stock_sh_600157_2022-04-28,stock_sh_600157,2022-04-28,joinquant,600157,永泰能源,1d,76.49,76.49,78.53,75.98,5634463.0,433579831.0,,
27932,stock_sh_600188_2022-04-28,stock_sh_600188,2022-04-28,joinquant,600188,兖矿能源,1d,113.18,120.68,121.85,113.18,7949508.0,938957756.0,,
27933,stock_sh_601088_2022-04-28,stock_sh_601088,2022-04-28,joinquant,601088,中国神华,1d,60.17,62.57,63.03,60.07,33517725.0,2064170122.0,,
27934,stock_sh_601225_2022-04-28,stock_sh_601225,2022-04-28,joinquant,601225,陕西煤业,1d,20.98,22.35,22.49,20.73,86652453.0,1886017035.0,,
27935,stock_sh_603799_2022-04-28,stock_sh_603799,2022-04-28,joinquant,603799,华友钴业,1d,142.55,145.13,149.94,140.74,18553398.0,2706939121.0,,
27936,stock_sz_000723_2022-04-29,stock_sz_000723,2022-04-29,joinquant,000723,美锦能源,1d,70.53,71.56,72.04,69.3,13444079.0,949935552.0,,
27937,stock_sz_000983_2022-04-29,stock_sz_000983,2022-04-29,joinquant,000983,山西焦煤,1d,124.78,123.12,127.68,114.95,12946539.0,1561162622.0,,
27938,stock_sz_002460_2022-04-29,stock_sz_002460,2022-04-29,joinquant,002460,赣锋锂业,1d,1016.86,1063.06,1071.99,1000.34,3994195.0,4138055547.0,,
27939,stock_sz_300750_2022-04-29,stock_sz_300750,2022-04-29,joinquant,300750,宁德时代,1d,395.53,410.94,411.57,376.48,33517408.0,13205553635.0,,
27940,stock_sh_600157_2022-04-29,stock_sh_600157,2022-04-29,joinquant,600157,永泰能源,1d,77.0,79.04,79.04,77.0,5065307.0,394442862.0,,
27941,stock_sh_600188_2022-04-29,stock_sh_600188,2022-04-29,joinquant,600188,兖矿能源,1d,122.35,122.88,123.37,116.9,7024795.0,844301250.0,,
27942,stock_sh_601088_2022-04-29,stock_sh_601088,2022-04-29,joinquant,601088,中国神华,1d,62.57,61.71,62.59,60.35,24252959.0,1486846257.0,,
27943,stock_sh_601225_2022-04-29,stock_sh_601225,2022-04-29,joinquant,601225,陕西煤业,1d,22.53,22.16,22.65,21.54,59694174.0,1311816199.0,,
27944,stock_sh_603799_2022-04-29,stock_sh_603799,2022-04-29,joinquant,603799,华友钴业,1d,146.3,152.42,153.39,145.13,15285672.0,2281216101.0,,
27945,stock_sz_000723_2022-05-05,stock_sz_000723,2022-05-05,joinquant,000723,美锦能源,1d,71.56,71.49,72.31,70.88,10346318.0,741432062.0,,
27946,stock_sz_000983_2022-05-05,stock_sz_000983,2022-05-05,joinquant,000983,山西焦煤,1d,124.34,119.08,124.78,116.18,9915147.0,1183772352.0,,
27947,stock_sz_002460_2022-05-05,stock_sz_002460,2022-05-05,joinquant,002460,赣锋锂业,1d,1047.02,1042.03,1061.43,1023.01,3028879.0,3156169006.0,,
27948,stock_sz_300750_2022-05-05,stock_sz_300750,2022-05-05,joinquant,300750,宁德时代,1d,366.42,377.46,386.78,354.37,60043876.0,22255526266.0,,
27949,stock_sh_600157_2022-05-05,stock_sh_600157,2022-05-05,joinquant,600157,永泰能源,1d,78.53,79.55,80.57,78.53,4488332.0,357316096.0,,
27950,stock_sh_600188_2022-05-05,stock_sh_600188,2022-05-05,joinquant,600188,兖矿能源,1d,123.83,123.13,126.63,119.23,6105190.0,751299788.0,,
27951,stock_sh_601088_2022-05-05,stock_sh_601088,2022-05-05,joinquant,601088,中国神华,1d,62.35,61.41,62.75,60.99,18196259.0,1120504306.0,,
27952,stock_sh_601225_2022-05-05,stock_sh_601225,2022-05-05,joinquant,601225,陕西煤业,1d,22.16,21.63,22.6,21.45,49921422.0,1088794972.0,,
27953,stock_sh_603799_2022-05-05,stock_sh_603799,2022-05-05,joinquant,603799,华友钴业,1d,149.39,151.52,152.91,148.63,8365997.0,1263900511.0,,
27954,stock_sz_000723_2022-05-06,stock_sz_000723,2022-05-06,joinquant,000723,美锦能源,1d,68.55,68.96,70.4,68.0,9216622.0,636118905.0,,
27955,stock_sz_000983_2022-05-06,stock_sz_000983,2022-05-06,joinquant,000983,山西焦煤,1d,115.48,116.53,123.29,113.99,9256164.0,1100928163.0,,
27956,stock_sz_002460_2022-05-06,stock_sz_002460,2022-05-06,joinquant,002460,赣锋锂业,1d,994.19,999.86,1023.39,994.19,1889871.0,1903888117.0,,
27957,stock_sz_300750_2022-05-06,stock_sz_300750,2022-05-06,joinquant,300750,宁德时代,1d,363.41,377.45,388.23,363.23,23986882.0,9064522986.0,,
27958,stock_sh_600157_2022-05-06,stock_sh_600157,2022-05-06,joinquant,600157,永泰能源,1d,78.53,77.0,78.53,77.0,5068975.0,393077925.0,,
27959,stock_sh_600188_2022-05-06,stock_sh_600188,2022-05-06,joinquant,600188,兖矿能源,1d,119.59,118.7,125.14,118.53,4586748.0,558554496.0,,
27960,stock_sh_601088_2022-05-06,stock_sh_601088,2022-05-06,joinquant,601088,中国神华,1d,60.65,60.63,62.67,60.19,19057894.0,1171597024.0,,
27961,stock_sh_601225_2022-05-06,stock_sh_601225,2022-05-06,joinquant,601225,陕西煤业,1d,21.21,21.63,22.38,20.99,39710507.0,865035148.0,,
27962,stock_sh_603799_2022-05-06,stock_sh_603799,2022-05-06,joinquant,603799,华友钴业,1d,146.02,143.35,147.72,141.94,10072401.0,1455145129.0,,
27963,stock_sz_000723_2022-05-09,stock_sz_000723,2022-05-09,joinquant,000723,美锦能源,1d,68.96,69.58,69.85,67.45,6887841.0,476906032.0,,
27964,stock_sz_000983_2022-05-09,stock_sz_000983,2022-05-09,joinquant,000983,山西焦煤,1d,110.92,112.59,112.85,105.48,11583674.0,1275776297.0,,
27965,stock_sz_002460_2022-05-09,stock_sz_002460,2022-05-09,joinquant,002460,赣锋锂业,1d,980.93,989.67,1003.6,979.97,1328130.0,1315272898.0,,
27966,stock_sz_300750_2022-05-09,stock_sz_300750,2022-05-09,joinquant,300750,宁德时代,1d,375.45,369.93,378.42,365.12,16603511.0,6152776454.0,,
27967,stock_sh_600157_2022-05-09,stock_sh_600157,2022-05-09,joinquant,600157,永泰能源,1d,76.49,78.53,78.53,76.49,4322604.0,335762886.0,,
27968,stock_sh_600188_2022-05-09,stock_sh_600188,2022-05-09,joinquant,600188,兖矿能源,1d,116.76,114.99,117.36,111.1,6759900.0,764510291.0,,
27969,stock_sh_601088_2022-05-09,stock_sh_601088,2022-05-09,joinquant,601088,中国神华,1d,59.95,59.36,59.97,57.94,16165421.0,954369048.0,,
27970,stock_sh_601225_2022-05-09,stock_sh_601225,2022-05-09,joinquant,601225,陕西煤业,1d,21.25,21.32,21.46,20.23,40191818.0,843163008.0,,
27971,stock_sh_603799_2022-05-09,stock_sh_603799,2022-05-09,joinquant,603799,华友钴业,1d,142.98,142.91,146.5,141.13,6275394.0,899406151.0,,
27972,stock_sz_000723_2022-05-10,stock_sz_000723,2022-05-10,joinquant,000723,美锦能源,1d,68.48,71.22,71.9,67.52,13218593.0,924392316.0,,
27973,stock_sz_000983_2022-05-10,stock_sz_000983,2022-05-10,joinquant,000983,山西焦煤,1d,108.72,104.34,108.99,101.62,15424827.0,1606301116.0,,
27974,stock_sz_002460_2022-05-10,stock_sz_002460,2022-05-10,joinquant,002460,赣锋锂业,1d,972.1,1026.37,1026.37,967.39,2452663.0,2472700792.0,,
27975,stock_sz_300750_2022-05-10,stock_sz_300750,2022-05-10,joinquant,300750,宁德时代,1d,360.7,380.64,386.5,358.53,24343193.0,9143581643.0,,
27976,stock_sh_600157_2022-05-10,stock_sh_600157,2022-05-10,joinquant,600157,永泰能源,1d,77.51,79.04,79.55,76.49,5289360.0,412849383.0,,
27977,stock_sh_600188_2022-05-10,stock_sh_600188,2022-05-10,joinquant,600188,兖矿能源,1d,111.94,113.15,114.28,109.08,8435762.0,935923455.0,,
27978,stock_sh_601088_2022-05-10,stock_sh_601088,2022-05-10,joinquant,601088,中国神华,1d,58.02,57.5,58.02,56.16,22375064.0,1277285636.0,,
27979,stock_sh_601225_2022-05-10,stock_sh_601225,2022-05-10,joinquant,601225,陕西煤业,1d,20.98,20.37,20.98,20.1,58674016.0,1193538317.0,,
